age,annual_income,spending_score,online_visits_per_month,avg_cart_value,product_categories_visited,days_since_last_purchase,customer_tenure_mths
39.3,60825.41,41.6,7.1,83.83,2,58.3,11.4
38.9,80920.99,70.0,10.5,142.18,4,26.6,14.4
35.2,76763.32,47.6,11.4,58.76,1,36.1,28.5
43.9,78960.43,50.2,8.5,137.87,4,42.3,18.9
28.3,20000.0,33.7,9.7,96.72,1,51.1,23.7
38.4,65251.77,41.7,7.1,103.58,1,7.8,60.0
19.3,45287.25,66.6,16.3,140.35,4,9.9,41.7
39.1,66617.24,65.5,12.3,148.2,7,36.9,26.6
54.5,60537.98,51.8,6.6,83.71,7,5.1,14.6
25.1,25545.43,55.0,9.8,69.4,1,81.9,6.0
27.4,63184.35,26.5,12.3,51.88,7,16.4,25.2
27.9,47193.85,27.7,10.4,94.36,5,123.3,26.2
36.3,72533.85,60.9,6.0,87.31,2,334.6,5.7
24.4,38077.42,54.5,7.7,75.13,2,2.5,22.7
39.2,91688.19,63.7,11.2,124.85,5,9.8,15.1
43.5,86796.02,29.8,12.5,109.6,7,66.4,7.1
40.3,70211.32,37.1,7.9,92.07,5,30.5,4.6
18.0,42134.23,50.9,8.5,98.84,3,20.1,7.9
45.0,85009.52,93.9,13.7,133.2,7,1.2,30.7
44.4,75349.9,72.9,11.6,85.74,2,7.8,9.9
43.3,71412.97,77.1,14.9,132.52,3,6.2,6.0
38.7,83840.05,62.2,15.1,130.2,5,5.7,20.4
37.2,90292.24,64.1,9.2,145.08,2,73.8,12.9
45.3,43210.89,29.5,7.5,49.08,1,31.5,60.0
54.2,54380.43,62.6,8.1,124.09,5,55.0,5.3
25.5,36770.46,41.9,8.1,115.53,3,4.0,30.9
45.8,38576.51,54.0,12.7,147.04,3,1.0,29.6
34.1,58055.29,49.9,8.5,100.06,2,23.9,14.5
33.7,70964.94,57.5,10.9,103.94,2,13.5,13.1
19.6,47279.39,44.9,8.2,96.73,2,0.7,3.6
32.2,47039.25,49.5,11.5,94.75,6,21.7,16.0
25.0,74551.04,69.4,11.5,92.24,3,7.7,13.4
30.4,59100.29,30.7,4.5,69.84,3,72.3,15.2
24.0,58074.17,27.0,5.4,76.32,1,62.6,10.0
30.5,79493.43,62.2,7.1,122.42,2,8.4,3.8
30.9,54286.28,69.9,12.5,92.51,3,16.2,6.6
36.0,101978.32,88.0,12.4,139.77,3,273.8,23.5
18.9,38125.7,25.1,7.3,91.7,3,18.3,15.3
20.5,88394.82,52.5,11.6,119.86,5,31.5,1.8
38.6,43400.61,22.8,10.1,108.94,5,72.4,4.4
27.0,63970.19,42.9,9.1,94.55,5,15.8,2.4
45.7,55745.59,65.6,8.3,142.15,3,45.9,38.5
37.3,84193.48,57.1,9.9,137.31,4,29.2,39.4
41.1,55289.45,43.0,10.1,72.07,1,242.6,10.7
49.1,77102.96,63.3,10.2,94.23,7,13.0,3.7
31.9,44511.47,33.4,8.7,88.47,2,76.9,44.5
29.3,74148.61,78.1,7.9,144.68,4,207.0,11.1
43.7,53858.6,48.3,9.4,136.6,2,38.3,25.5
40.1,97744.41,55.3,9.8,115.13,6,19.2,16.2
33.1,38581.42,52.4,10.6,141.76,2,8.3,1.9
48.9,44219.11,59.4,12.0,100.99,5,0.1,6.5
32.9,77333.09,79.1,19.0,157.12,5,9.1,4.5
35.3,48429.32,43.4,14.2,125.41,4,26.0,6.5
35.2,60025.03,66.3,10.3,117.54,1,48.1,35.7
25.7,46078.43,47.3,12.4,120.04,2,30.2,17.9
35.8,34368.52,33.1,5.7,126.46,3,3.1,19.9
49.0,69634.21,41.2,15.1,89.58,7,13.9,53.4
39.4,88858.06,42.2,12.1,85.38,2,362.5,14.1
35.3,80311.25,45.0,10.2,116.19,6,316.1,18.5
33.4,63341.72,67.7,12.4,109.07,3,49.3,9.8
38.3,84892.3,68.1,9.4,114.11,5,60.9,14.1
42.5,44807.76,26.8,16.3,132.17,7,16.4,20.2
41.1,58364.82,23.3,12.2,71.58,3,72.3,32.4
31.7,65261.18,34.9,9.7,119.39,1,22.4,4.2
38.2,59989.96,38.3,9.9,106.05,2,11.4,42.3
39.8,58903.05,45.1,14.3,74.84,5,79.9,9.2
24.9,27929.57,58.0,7.9,77.08,5,8.8,2.5
36.7,20000.0,29.8,10.5,36.63,8,15.3,22.5
18.0,62757.33,76.0,9.8,106.96,4,0.7,32.7
39.8,68724.7,27.4,7.4,66.87,2,12.4,30.8
41.6,83322.71,51.8,13.6,106.89,3,4.2,11.5
42.5,57235.65,61.0,14.0,115.04,2,94.8,8.3
31.0,42584.07,57.5,10.9,65.99,3,31.6,16.9
38.1,62603.33,45.7,17.3,50.74,6,17.7,13.2
49.2,88475.62,73.6,10.7,130.58,3,25.5,6.3
49.1,66681.11,64.2,9.2,101.9,6,9.8,35.8
34.7,75802.32,44.5,13.2,80.82,5,5.2,34.0
36.4,40988.4,49.0,6.5,97.65,2,22.1,15.8
46.1,65658.35,62.3,10.1,122.17,8,16.4,14.9
20.0,46591.3,36.8,11.8,122.6,6,49.2,6.8
31.8,81943.19,82.0,11.1,120.59,5,24.4,27.4
48.4,74837.11,41.9,9.1,107.06,1,18.4,12.1
44.8,102723.15,65.0,11.2,135.51,3,14.5,38.6
38.7,36000.41,24.1,7.2,114.51,1,31.8,37.9
19.9,50551.72,48.7,6.4,132.73,3,11.3,12.8
34.5,63188.68,35.0,8.7,65.23,5,2.9,24.7
29.1,67682.54,47.9,12.4,33.87,3,33.6,16.1
38.3,46381.11,22.1,11.1,71.32,8,7.7,17.0
26.9,87214.15,70.2,10.5,138.47,1,2.3,37.4
24.7,52053.49,53.0,9.6,105.02,1,100.9,29.0
18.0,24658.65,55.7,6.8,139.38,6,15.7,8.9
47.2,69453.94,47.6,10.4,72.49,3,12.1,6.4
31.0,50538.61,64.2,13.2,92.75,2,17.1,19.3
36.6,116921.87,67.7,8.4,124.41,3,10.9,12.4
35.0,80980.97,58.0,8.9,114.08,8,6.3,49.7
24.3,52453.76,79.4,15.0,125.18,3,298.7,20.0
22.4,47689.15,39.0,6.0,95.49,2,237.6,9.3
24.9,70978.62,71.7,11.6,112.95,2,21.4,20.4
27.8,74191.9,61.5,11.1,152.36,2,25.9,14.4
38.7,20000.0,29.4,5.5,92.01,2,73.2,26.5
27.0,66494.12,32.2,6.6,123.22,3,5.1,34.6
52.5,74531.26,38.9,15.9,98.49,1,108.7,9.8
45.3,41994.33,61.6,9.1,138.21,3,73.0,19.5
43.1,84071.16,83.2,9.2,119.05,3,17.1,12.2
33.8,103966.49,64.6,14.2,107.08,5,77.3,18.8
50.1,83250.16,59.1,8.0,106.83,4,55.1,34.2
32.8,80264.52,67.7,7.4,134.27,4,12.2,8.2
34.7,95832.29,61.8,10.1,73.68,4,81.2,10.9
36.7,44754.55,61.9,15.1,100.54,3,1.8,26.0
42.0,28463.16,44.9,8.2,119.02,4,5.4,11.2
41.4,78232.59,57.5,7.9,105.63,1,26.8,14.2
30.2,51246.77,36.9,7.8,78.84,4,0.2,34.1
29.7,28252.58,26.3,7.3,90.35,1,42.3,30.7
41.4,63555.82,3.7,10.2,100.21,5,31.1,5.7
42.2,80272.84,74.6,15.7,146.68,5,71.7,7.3
31.1,53873.76,46.0,12.3,75.78,6,23.4,17.5
19.1,31565.94,35.5,10.8,140.06,5,50.5,33.5
32.9,53871.33,18.9,8.9,71.81,2,0.3,60.0
41.2,64598.68,41.8,9.1,98.02,1,15.1,36.3
53.1,35853.69,31.2,12.6,69.85,3,11.4,26.3
23.0,47560.84,34.3,11.7,103.06,7,2.4,58.5
30.7,29700.62,45.9,9.3,90.46,2,245.9,17.8
31.1,70065.29,54.9,8.7,93.3,3,180.7,12.3
48.6,39625.59,23.5,6.2,101.98,8,1.7,14.0
34.7,79974.31,36.5,13.8,94.78,5,23.5,6.2
25.9,44558.09,25.9,9.3,76.4,5,10.8,19.7
40.6,53610.05,75.2,7.8,105.43,3,99.2,11.9
31.0,62651.98,73.2,9.7,131.59,6,344.7,57.9
22.8,32884.21,29.1,12.5,62.37,5,12.6,3.5
26.1,58432.73,19.9,6.0,97.71,5,23.7,30.8
52.3,59230.16,51.7,8.6,78.35,1,5.2,30.3
38.8,51938.98,48.3,11.4,117.86,5,70.5,15.2
36.1,68969.16,57.4,9.9,142.74,2,40.3,10.2
32.5,35229.24,53.7,8.7,85.72,4,64.5,9.5
37.9,37050.44,49.9,10.5,83.1,6,126.5,32.2
37.8,67206.4,35.4,4.8,146.74,2,118.8,34.7
37.9,61799.35,55.0,9.7,127.29,5,16.5,16.9
36.1,64292.62,64.1,17.2,104.55,3,67.6,19.3
43.7,73503.17,43.2,11.2,99.62,3,26.0,16.5
35.2,61332.35,54.9,12.7,78.05,5,151.7,12.7
25.2,64338.34,43.0,8.2,49.08,1,19.6,6.1
28.9,57049.34,79.1,9.0,118.55,8,277.1,15.1
18.0,20000.0,18.1,10.9,76.96,8,37.2,11.8
55.3,41256.85,61.7,12.1,127.02,5,2.2,17.9
43.6,105461.02,38.6,10.9,99.6,5,107.2,25.8
26.7,53360.87,74.9,7.7,108.78,3,27.2,27.6
32.2,76750.07,37.9,9.9,89.16,7,35.1,15.1
28.6,47990.91,49.2,5.5,62.54,4,31.5,10.2
50.4,71180.08,28.9,5.4,66.15,5,39.6,40.5
20.8,39573.69,23.6,11.2,64.45,1,16.4,7.4
36.1,110234.36,78.5,8.9,137.91,2,7.7,4.9
33.9,64196.63,66.7,6.3,127.99,1,18.8,8.2
43.3,55917.55,52.4,7.6,111.79,3,2.9,17.9
34.0,26137.13,51.0,9.5,148.7,1,26.7,18.0
18.0,85874.67,73.4,10.7,122.93,4,17.2,60.0
32.5,54725.49,38.2,10.9,100.75,7,4.3,7.1
25.3,67107.28,31.1,11.6,82.85,4,135.1,34.5
35.8,77756.58,55.1,7.8,100.98,3,166.7,9.0
49.3,62216.81,42.0,7.1,79.44,2,81.2,26.6
18.0,59849.06,55.8,12.8,137.81,3,16.0,35.0
27.0,41515.45,52.7,6.6,118.32,4,23.7,7.8
29.5,35769.93,32.5,8.6,91.99,6,53.2,41.5
31.2,80236.25,66.6,11.3,108.12,3,21.4,15.1
42.4,62757.22,60.6,9.0,142.12,1,17.4,50.2
33.3,68981.9,63.5,11.2,129.26,3,30.3,18.0
39.2,71544.84,47.3,7.4,84.22,3,5.9,14.0
28.7,67752.45,64.0,11.2,75.7,6,1.6,29.4
37.3,30708.66,49.0,11.5,98.84,6,64.1,21.3
42.8,54516.57,58.0,7.9,115.59,3,13.3,8.4
27.7,47652.1,71.5,6.6,72.88,4,0.7,6.3
42.8,49621.29,51.8,4.6,62.23,7,26.9,45.4
35.5,68999.12,43.6,10.2,91.73,2,1.8,36.9
45.5,92101.54,43.0,10.1,120.43,5,29.8,12.5
33.0,85292.33,74.5,13.7,122.65,3,341.0,10.6
38.8,56265.86,54.2,12.7,109.6,4,11.0,6.2
34.6,65514.47,76.7,8.8,109.99,2,208.3,17.2
34.0,68143.17,22.0,7.1,114.22,6,14.1,14.5
37.6,74496.57,68.0,14.4,131.63,2,2.2,15.3
40.4,46731.76,42.1,13.1,147.52,4,16.5,17.0
22.5,86415.09,52.6,14.6,102.84,7,137.6,19.1
49.3,89999.47,47.5,10.4,133.44,4,10.0,20.2
18.0,65452.99,65.1,13.3,103.08,2,14.6,5.5
28.2,78590.7,64.8,12.2,103.91,2,18.2,21.5
34.1,69928.57,35.8,8.8,106.12,1,2.5,11.4
39.1,42752.58,47.3,4.4,98.53,1,15.7,10.3
50.8,69829.93,63.5,9.2,100.15,2,41.1,23.4
18.0,20000.0,40.7,10.0,114.08,3,11.5,27.3
29.9,64239.9,67.9,9.4,99.98,2,21.2,22.9
18.0,43015.73,40.6,13.0,152.1,8,8.2,12.8
35.3,59442.53,16.0,8.8,98.66,1,170.6,19.5
37.7,86253.49,60.7,11.0,123.98,2,19.6,42.9
50.9,63586.49,53.8,6.7,116.52,5,265.4,10.5
36.2,55922.61,53.4,8.7,153.69,1,22.3,18.8
45.4,68791.67,69.2,11.5,150.42,4,34.3,15.5
40.8,27870.85,11.1,7.6,112.18,4,88.5,3.6
30.6,51196.74,43.8,10.2,139.26,5,0.8,4.4
20.9,20000.0,24.2,13.2,91.65,4,8.2,11.7
37.8,50489.59,29.0,11.5,122.03,3,183.0,47.8
20.1,65166.96,50.5,12.5,113.1,6,12.1,18.9
48.0,79306.99,66.3,11.3,143.39,5,6.8,11.3
33.4,46807.1,50.6,12.5,108.44,2,43.9,53.6
47.0,70377.38,42.8,7.1,106.77,1,258.5,16.4
30.2,34658.49,40.2,7.0,74.43,6,62.1,18.5
37.7,62103.94,64.6,17.2,77.84,3,101.3,43.3
37.1,120281.2,78.3,8.9,144.33,5,29.6,29.5
34.5,96555.67,52.7,7.6,111.51,2,41.1,2.7
30.7,57591.17,40.0,6.0,111.04,6,5.4,6.0
38.9,66342.53,26.2,4.3,100.65,5,89.9,27.7
25.7,32999.39,35.5,8.8,78.27,1,16.5,18.2
22.9,34288.74,16.2,8.8,59.53,4,22.5,18.5
47.4,77186.3,86.2,10.3,150.19,5,161.6,27.8
42.3,55319.49,35.8,11.8,110.18,2,12.8,22.6
35.7,78610.12,72.2,14.6,148.25,4,25.0,15.5
51.7,104714.85,90.7,12.5,98.86,6,19.0,49.3
32.3,64510.29,54.6,8.7,109.18,3,33.9,60.0
48.2,72616.37,52.3,8.6,125.99,2,5.2,5.5
36.8,27789.0,20.5,10.0,135.22,2,0.3,12.1
24.8,66754.2,44.5,12.2,113.68,3,34.6,6.9
53.5,51910.9,71.6,10.6,125.58,4,38.1,7.7
44.9,59565.5,55.1,10.8,90.5,4,5.0,16.7
33.8,78223.35,55.9,14.8,103.51,8,341.1,20.3
42.3,86412.53,77.6,10.9,85.99,1,2.2,17.9
31.0,47440.22,56.7,10.8,92.4,3,22.1,18.4
43.3,58454.88,47.3,10.4,129.42,5,32.3,60.0
18.0,32413.62,45.0,10.2,83.45,5,21.8,13.2
24.8,27884.51,28.8,6.4,95.46,1,23.5,17.0
44.8,55138.17,40.1,10.0,87.66,2,15.8,16.4
32.5,25740.16,36.6,8.8,105.73,3,133.5,41.6
37.1,75321.59,63.0,12.1,96.45,3,20.1,15.6
21.5,57116.19,30.4,10.5,104.28,3,16.3,8.0
53.5,85993.52,58.9,14.9,119.46,3,140.0,44.9
46.9,50436.16,41.3,7.1,84.43,3,2.2,15.9
33.0,34493.11,28.8,8.4,64.46,6,47.2,8.8
31.0,57832.72,43.6,14.2,76.48,5,17.5,58.8
45.3,69518.89,18.0,9.9,106.27,5,5.0,14.6
54.8,72914.37,42.5,8.1,60.21,4,77.2,3.5
44.5,61840.42,34.1,11.7,76.33,2,26.6,13.7
56.7,111589.94,61.3,11.1,110.95,3,10.9,7.3
25.8,61141.69,16.1,5.8,119.28,4,51.9,17.0
26.8,92858.47,62.7,10.1,129.77,4,27.7,50.4
23.1,75867.77,68.4,10.4,102.72,7,37.0,22.6
39.4,97599.5,59.5,11.0,95.21,5,25.3,26.2
36.8,39915.57,51.5,13.6,102.28,3,35.7,31.3
33.5,70647.81,45.5,8.3,138.79,1,225.1,10.1
43.1,57838.76,26.0,7.3,63.13,5,7.7,29.1
47.3,36590.89,43.0,5.2,71.83,1,49.8,33.6
19.7,77714.76,65.5,13.3,110.75,5,232.1,27.0
29.0,49350.37,26.9,11.3,104.2,3,12.9,2.4
43.2,45459.12,38.7,7.9,76.31,1,9.6,12.6
30.3,47966.81,42.7,8.1,121.17,3,1.8,5.8
27.0,37689.87,86.1,10.3,143.06,2,311.2,60.0
45.2,54274.34,51.6,16.6,104.59,4,68.4,6.8
22.1,45251.93,17.0,6.8,77.33,1,9.6,38.8
32.0,92203.67,27.4,7.4,97.88,6,23.2,14.5
38.3,49302.81,57.7,7.9,55.7,6,20.5,16.6
29.3,88594.85,95.9,11.8,80.88,7,28.6,23.6
42.8,83241.98,52.8,9.6,116.63,3,19.9,37.8
29.3,63374.42,45.9,6.3,65.78,4,4.2,2.9
49.1,86231.36,64.3,7.2,93.4,3,4.4,8.7
33.7,59267.14,37.8,11.9,104.13,8,7.8,28.6
41.7,91091.16,21.2,5.1,112.73,3,8.0,30.8
42.5,77307.8,70.8,11.5,124.99,5,25.5,19.3
28.7,21686.36,29.3,7.5,92.43,5,30.4,13.2
18.0,52325.04,63.4,11.2,111.26,4,3.1,60.0
38.6,78565.51,44.2,5.2,91.71,3,17.3,22.7
35.7,54798.28,50.3,6.5,105.35,2,24.1,11.7
40.6,66971.73,64.9,16.2,109.53,3,63.0,44.4
32.7,45930.62,61.8,12.1,132.83,1,13.9,5.1
30.7,29004.07,44.2,9.2,101.63,3,34.6,29.7
55.1,45060.25,48.3,12.4,94.66,4,45.3,5.9
20.3,20000.0,47.3,8.4,125.03,1,146.6,16.6
42.3,79252.5,62.7,11.1,115.39,3,74.4,4.0
29.3,20000.0,18.6,5.9,98.93,1,12.8,7.4
31.6,43984.17,26.1,11.3,56.73,5,328.3,16.6
31.8,42150.11,13.0,7.7,62.17,7,59.8,18.1
27.0,47929.34,57.9,10.9,111.02,5,124.3,21.4
40.7,27441.16,34.3,7.7,119.43,5,9.2,36.3
48.9,79202.91,68.1,11.4,131.55,4,116.1,12.3
39.7,38296.88,49.5,10.5,86.92,2,36.8,26.9
36.0,83475.17,42.0,9.1,109.88,1,0.3,18.0
25.1,39673.16,42.1,8.1,128.98,2,47.6,19.3
40.2,62222.34,43.8,8.2,91.57,5,27.1,46.3
56.6,77326.27,46.1,8.3,89.33,2,112.1,15.1
31.2,61839.26,64.3,11.2,129.44,4,33.6,16.3
31.2,57732.42,87.0,11.3,156.34,6,13.2,7.6
29.4,46969.08,62.8,13.1,115.33,6,18.6,4.7
30.1,62945.66,50.5,11.5,72.86,7,13.2,16.2
18.0,55722.94,67.6,9.4,126.55,2,38.9,19.7
39.1,47937.59,72.1,9.6,128.56,3,232.8,13.9
26.5,61762.94,29.6,10.5,106.11,2,7.4,3.4
18.9,70952.3,71.7,12.6,101.56,6,18.5,11.1
42.5,80143.4,67.6,14.4,168.65,2,9.9,21.4
24.2,69991.36,70.8,11.5,155.83,2,175.4,14.5
31.6,60729.06,62.4,11.1,107.91,3,46.6,8.6
49.7,53008.53,44.5,9.2,75.65,5,1.9,23.4
20.9,32533.38,72.3,9.6,101.9,3,25.6,10.1
19.7,54136.97,53.3,10.7,123.69,3,16.1,28.8
37.7,81009.72,49.8,12.5,116.92,7,17.8,14.2
46.5,124914.14,77.1,8.9,133.66,2,31.1,15.4
19.3,67041.71,66.7,18.3,122.15,5,21.8,21.8
39.1,39852.8,45.4,10.3,124.83,2,10.9,34.5
40.8,49302.54,52.7,13.6,88.87,4,68.6,19.0
18.0,91970.35,60.9,13.0,90.58,2,22.0,5.9
43.0,62100.23,40.7,9.0,105.95,1,39.9,21.3
43.8,67963.14,40.1,12.0,73.57,4,79.8,25.1
31.9,38297.38,22.4,13.1,52.59,7,157.8,7.1
47.5,101320.84,85.2,13.3,127.24,1,15.5,31.5
46.4,79098.31,52.4,9.6,89.7,1,4.7,7.1
36.0,45332.92,1.0,11.0,83.28,3,61.2,11.4
30.5,36511.93,48.9,7.4,110.59,5,17.4,40.5
25.3,58361.46,55.1,8.8,88.19,2,4.2,60.0
34.6,60583.62,22.2,4.1,91.82,3,32.0,11.3
40.7,81200.28,43.9,11.2,87.9,5,27.2,4.4
31.8,68345.95,39.4,13.0,62.21,4,4.4,25.7
18.0,41110.39,33.2,14.7,108.34,2,3.7,32.2
47.7,59273.68,68.0,10.4,144.61,4,86.3,58.7
36.9,58322.94,47.3,9.4,109.65,5,33.1,22.9
31.2,45949.39,39.4,14.0,134.48,7,76.2,16.4
43.6,64253.36,68.1,10.4,129.54,5,135.4,8.5
50.2,72525.93,61.2,7.1,94.32,4,28.0,9.2
18.0,28441.38,14.4,7.7,88.44,6,11.0,9.8
39.3,76087.71,45.6,9.3,149.97,6,90.4,10.0
20.7,41178.25,49.2,13.5,88.08,4,9.5,8.1
40.0,47155.2,32.1,6.6,98.18,2,19.9,17.7
36.3,53991.27,78.6,7.9,144.35,2,37.0,20.3
41.4,69930.98,54.7,8.7,128.72,1,5.1,20.0
30.0,57666.78,38.0,7.9,83.38,2,164.9,28.6
18.0,54842.36,31.6,12.6,144.62,4,16.4,60.0
30.5,74363.98,68.2,8.4,115.15,3,48.7,8.4
39.1,89353.59,49.1,13.5,101.23,2,27.6,10.6
45.2,73832.86,59.8,14.0,93.47,5,3.2,31.8
23.3,29237.3,23.5,14.2,125.27,6,5.3,29.9
45.3,62834.27,51.9,13.6,76.21,2,9.0,31.8
28.5,34730.65,32.9,10.6,88.27,1,12.7,5.6
38.6,96836.68,56.3,8.8,138.61,2,16.9,8.2
29.9,95668.87,48.8,8.4,120.31,6,304.3,11.8
36.8,74463.59,69.7,13.5,157.04,5,13.4,2.3
43.9,84304.2,49.9,9.5,134.13,5,18.4,3.7
22.7,55202.75,46.4,8.3,79.7,3,69.2,50.6
28.2,61881.87,49.1,8.5,117.19,4,6.4,43.8
36.8,29530.62,65.0,11.3,83.06,5,99.4,25.7
59.0,77734.02,68.7,10.4,130.12,5,11.9,5.6
26.4,35471.42,54.5,8.7,81.12,2,49.3,27.5
55.4,81948.2,32.9,10.6,96.87,4,0.9,14.7
55.0,74843.19,44.6,3.2,71.25,3,5.3,15.9
34.0,98157.95,79.3,7.0,107.74,2,10.4,5.6
32.0,75947.33,37.2,7.9,86.84,4,360.8,13.0
28.1,60153.72,51.3,13.6,102.51,3,35.8,34.3
34.3,54115.59,32.3,10.6,118.36,5,16.0,5.9
20.9,82266.67,42.2,10.1,83.41,5,74.3,21.4
34.2,58790.99,74.8,17.7,89.38,2,18.7,60.0
50.0,78608.52,66.4,12.3,116.7,2,4.5,19.1
28.9,55956.31,63.5,6.2,131.05,3,36.3,10.5
32.6,49991.13,58.8,5.9,104.25,1,75.1,30.5
18.0,47130.12,44.0,8.2,117.12,1,2.9,6.9
38.7,23753.16,28.8,9.4,91.71,2,11.3,10.7
37.6,31161.73,35.3,9.8,93.09,3,36.6,20.2
35.6,67502.23,49.4,9.5,123.31,1,6.6,14.6
32.8,89629.38,85.5,9.3,152.05,1,12.1,36.1
32.1,64622.36,31.3,9.6,110.79,3,32.7,10.3
40.0,49607.82,38.6,5.9,102.42,7,1.0,33.1
34.7,30912.39,27.6,15.4,60.69,1,55.1,2.9
38.1,78210.32,71.3,17.6,115.86,4,0.1,41.6
37.1,50375.96,74.9,9.7,93.43,4,12.0,31.8
46.2,81852.13,61.2,10.1,118.93,3,8.6,5.7
41.8,73213.26,59.8,12.0,98.64,2,45.8,21.2
36.9,71108.9,54.7,8.7,146.29,1,0.9,6.0
50.2,72819.41,60.4,9.0,140.79,1,60.9,6.8
39.2,71035.04,64.9,8.2,127.57,3,287.9,17.7
48.0,68050.61,58.8,9.9,74.01,3,38.3,7.6
41.1,52149.41,55.1,7.8,86.83,3,8.2,27.5
18.0,27130.02,51.8,17.6,133.12,2,37.3,5.7
48.0,22738.5,12.1,9.6,82.42,2,5.0,14.9
36.4,57459.22,49.3,12.5,117.85,7,33.4,3.4
34.5,89971.93,63.6,14.2,80.05,6,34.3,9.7
37.8,76852.39,61.3,11.1,71.66,4,92.9,21.4
31.6,61794.32,48.0,8.4,96.75,4,36.8,22.3
37.3,47136.13,48.6,8.4,119.4,5,55.4,46.4
29.1,75211.78,43.8,9.2,65.67,5,2.1,26.0
47.7,67807.99,25.7,8.3,110.29,1,27.3,32.7
33.9,90589.98,73.9,9.7,130.03,5,13.4,16.7
31.2,37317.58,26.2,11.3,120.67,6,10.5,31.9
25.8,37601.2,40.9,10.0,84.61,3,5.3,33.0
37.7,45204.81,34.3,8.7,131.49,5,8.0,9.3
36.9,31854.49,65.4,14.3,91.8,5,27.8,3.4
38.9,44366.5,44.1,14.2,53.9,5,40.2,1.1
24.7,53846.31,43.5,8.2,103.63,3,21.7,17.4
19.0,32946.53,53.1,9.7,127.23,3,14.4,13.0
41.3,20000.0,70.3,10.5,98.73,7,52.7,20.2
49.8,93362.6,66.1,6.3,119.4,2,25.8,46.3
24.7,20000.0,32.3,4.6,122.48,3,49.5,5.3
50.9,84500.1,67.8,19.4,149.35,1,14.2,28.5
37.8,62895.58,27.3,11.4,113.45,2,30.3,16.1
34.9,102290.95,63.4,11.2,106.03,4,97.0,20.9
31.0,76758.76,84.9,10.2,117.52,4,2.0,39.3
21.2,38831.76,46.0,12.3,93.79,2,33.5,3.7
44.9,53860.56,49.8,9.5,106.26,3,39.2,18.7
27.2,83849.7,57.5,6.9,127.86,1,1.7,60.0
27.2,24244.12,33.3,8.7,73.41,6,35.5,13.1
44.9,71753.01,58.2,7.9,94.55,3,25.3,24.6
18.0,43777.59,56.8,13.8,126.3,1,10.1,33.6
19.8,40946.7,39.3,13.0,95.82,3,12.2,15.4
34.8,66925.21,14.7,4.7,91.77,3,30.0,28.8
37.9,66137.47,58.8,10.9,125.42,5,21.3,39.9
39.8,73025.89,85.9,10.3,119.3,5,74.2,15.5
32.0,60365.13,44.5,8.2,81.26,3,106.5,2.5
60.3,88596.59,36.5,11.8,139.0,4,27.3,44.7
32.7,60044.16,60.2,13.0,119.95,4,20.8,2.9
32.7,44965.17,71.6,13.6,139.6,5,36.1,8.1
27.0,53704.13,56.1,8.8,102.53,4,0.2,15.4
36.2,46703.52,71.9,15.6,123.66,5,174.5,11.0
41.1,49312.16,58.7,11.9,139.68,5,0.3,5.2
47.0,62905.62,61.5,8.1,118.96,4,30.0,40.5
20.1,45697.26,37.9,5.9,100.14,5,7.6,21.3
32.5,58736.54,53.9,11.7,81.33,7,71.8,5.7
39.5,81901.21,56.1,9.8,57.67,3,194.5,46.0
40.9,54727.18,47.5,12.4,149.45,6,7.3,20.6
35.1,63989.43,47.4,8.4,104.23,3,79.4,4.6
40.4,66699.95,55.4,7.8,168.8,4,9.7,23.0
26.9,41355.72,25.0,9.2,107.13,2,18.8,11.5
50.6,73938.06,66.4,6.3,97.92,2,27.9,19.7
44.9,87995.45,45.2,14.3,98.52,4,42.3,16.4
21.6,52970.7,44.1,7.2,141.54,3,33.8,20.0
24.2,55930.85,53.7,11.7,142.47,5,0.7,10.7
24.5,37518.06,29.3,7.5,118.1,4,135.2,26.9
41.8,104800.94,33.9,10.7,59.1,2,44.7,25.0
22.2,36755.05,37.3,8.9,60.31,2,29.1,19.5
31.7,23996.14,17.7,9.9,121.2,5,21.5,7.8
39.5,80841.32,66.9,19.3,128.64,6,165.6,27.5
34.3,57174.33,31.8,12.6,135.06,3,201.4,3.4
37.6,56010.26,71.1,10.6,113.75,4,96.3,12.4
24.3,40562.5,44.1,6.2,78.42,1,68.7,3.9
40.9,102193.13,63.5,8.2,119.87,3,110.3,16.8
28.9,62186.11,20.9,7.0,102.03,1,32.5,4.1
31.8,68398.07,54.7,7.7,88.15,1,180.1,17.5
37.4,65154.17,50.3,12.5,73.99,2,16.4,8.9
36.0,66225.62,32.4,8.6,112.82,4,36.8,5.0
35.2,88164.33,59.8,10.0,88.51,3,4.1,20.1
27.5,48977.89,40.7,12.0,150.68,3,4.9,6.0
32.0,28464.85,37.3,10.9,139.67,4,37.7,34.0
35.0,77378.56,55.6,7.8,127.22,3,2.9,10.1
21.2,58933.35,42.6,5.1,143.39,4,7.8,60.0
30.4,58459.33,53.2,6.7,121.2,2,8.4,38.5
38.9,72516.5,52.5,7.6,100.76,4,25.2,43.6
22.2,42365.62,51.8,9.6,146.26,4,39.4,9.8
46.6,69666.5,45.0,10.2,116.03,3,156.8,16.8
47.7,67522.9,36.3,7.8,88.07,3,91.2,19.7
22.5,38209.03,32.8,6.6,71.24,1,7.4,24.1
48.6,94644.41,82.0,8.1,104.03,4,29.2,18.8
