anio,mes,hogar_id,persona_id,orden,sexo,edad,estado_civil,n_hijos,educacion,ocupacion,cond_actividad,estrato,personas_hogar,cuartos,tipo_vivienda,tenencia,agua_potable,internet,computador,movil,energia,afiliacion_salud,consultas_ano,salud_perc,actividad_fisica,dias_enfermo_30,tabaco,alcohol,felicidad,horas_semana,salario,remoto,sector,horas_internet_dia,uso_redes,compras_online,gasto_mensual,pobreza_percibida,satisfaccion_vivienda,transporte_publico,tiempo_transporte_min,region
2020,12,4446,9682,6,Mujer,42.0,Viudo/a,3,Secundaria completa,Empleado,Ocupado,3,3,3,Casa,Propia,1,0.0,1,1,Red pública,Contributivo,1,4,0,2,1,1,9,24.0,1501684.0,0,Servicios,1.32,1,0,765436,0,5,1,31,Oriente
2021,3,5811,9683,4,Hombre,40.0,Soltero/a,0,Primaria completa,Desempleado,Desempleado,2,4,6,Casa,Arrendada,0,0.0,1,1,Red pública,Subsidiado,2,3,1,0,1,0,6,0.0,,0,Servicios,0.0,1,0,136425,0,4,1,27,Centro
2024,7,8827,9684,6,Mujer,45.0,Divorciado/a,0,Ninguno,Empleado,Ocupado,3,1,5,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,3,4,0,1,0,1,6,22.0,508155.0,0,Servicios,4.59,0,0,441837,0,3,1,34,Bogotá
2023,8,3691,9685,7,Hombre,44.0,Soltero/a,0,Secundaria completa,Empleado,Ocupado,2,3,7,Apartamento,Ocupada,1,0.0,0,1,Red pública,Contributivo,1,4,1,1,0,0,10,37.0,1115804.0,1,Tecnología,1.3,1,0,711938,0,5,1,41,Antioquia
2022,3,1972,9686,4,Hombre,50.0,Casado/a,3,Universitaria,Cuenta propia,Ocupado,3,1,3,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,0,5,1,0,0,1,9,32.0,2472470.0,0,Industria,3.21,1,0,1311392,1,5,1,37,Pacífico
2021,5,8806,9687,3,Mujer,37.0,Unión libre,6,Secundaria completa,Hogar,Ocupado,5,3,3,Apartamento,Arrendada,1,1.0,0,1,Red pública,Contributivo,2,5,1,2,0,0,9,34.0,1028039.0,0,Servicios,3.97,1,0,742217,1,3,0,38,Antioquia
2021,11,3923,9688,4,Mujer,25.0,Casado/a,0,Primaria completa,Hogar,Ocupado,2,4,7,Apartamento,Propia,1,1.0,0,1,Red pública,Otro,3,1,0,0,1,0,8,31.0,762106.0,0,Comercio,2.49,0,0,548715,0,4,1,18,Caribe
2022,2,6001,9689,6,Mujer,62.0,Soltero/a,0,Secundaria completa,Estudiante,Inactivo,6,3,6,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,2,3,1,3,1,1,6,0.0,0.0,0,Servicios,2.83,0,0,-31284,1,4,1,43,Oriente
2024,10,1808,9690,7,Hombre,57.0,Unión libre,2,Técnica/Tecnológica,Empleado,Ocupado,3,4,4,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,0,3,1,0,1,0,9,39.0,2061819.0,0,Servicios,2.81,1,0,1202186,1,1,1,34,Bogotá
2025,10,8476,9691,1,Mujer,46.0,Casado/a,3,Universitaria,Desempleado,Desempleado,2,4,5,Apartamento,Familiar,1,1.0,1,1,Red pública,Contributivo,2,4,0,1,0,1,7,0.0,0.0,0,Comercio,4.15,1,0,223399,1,1,1,41,Centro
2022,12,6963,9692,7,Mujer,56.0,Soltero/a,1,Universitaria,Hogar,Ocupado,4,1,3,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,4,2,0,1,0,0,10,39.0,1063863.0,0,Agricultura,0.0,1,0,646650,1,1,1,31,Bogotá
2022,4,6935,9693,6,Mujer,19.0,Soltero/a,1,Técnica/Tecnológica,Desempleado,Desempleado,5,2,8,Apartamento,Propia,1,0.0,1,1,Red pública,Subsidiado,2,2,1,1,0,0,2,0.0,0.0,0,Gobierno,4.29,1,0,341070,0,1,1,23,Bogotá
2025,12,5230,9694,7,Hombre,23.0,Soltero/a,2,Secundaria incompleta,Desempleado,Desempleado,3,5,2,Rural,Familiar,1,1.0,1,1,Red pública,Contributivo,2,1,1,2,1,1,9,0.0,0.0,0,Comercio,2.5,1,1,371078,0,5,1,6,Centro
2022,4,1327,9695,5,Mujer,49.0,Soltero/a,0,Universitaria,Empleado,Ocupado,5,4,4,Casa,Ocupada,1,1.0,0,1,Red pública,No afiliado,2,5,1,1,0,0,5,54.0,3910890.0,0,Servicios,3.21,1,0,1808967,0,1,1,45,Bogotá
2023,12,1682,9696,5,Mujer,18.0,Casado/a,0,Universitaria,Estudiante,Inactivo,4,3,3,Rural,Propia,1,1.0,0,1,Red pública,Subsidiado,1,2,0,0,0,1,7,0.0,0.0,0,Servicios,0.0,1,1,198830,0,1,0,34,Bogotá
2021,8,1123,9697,7,Hombre,71.0,Casado/a,0,Universitaria,Estudiante,Inactivo,1,3,3,Apartamento,Propia,1,0.0,1,1,Red pública,Contributivo,3,3,0,1,0,1,10,0.0,0.0,0,Industria,1.3,1,0,84462,0,4,1,31,Centro
2024,3,1753,9698,1,Hombre,28.0,Divorciado/a,1,Secundaria completa,Empleado,Ocupado,5,2,3,Conjunto cerrado,Arrendada,1,1.0,0,1,Red pública,Contributivo,2,2,0,2,0,0,4,47.0,1032273.0,0,Comercio,3.98,1,0,470823,0,1,0,56,Bogotá
2023,5,9114,9699,5,Mujer,15.0,Casado/a,0,Universitaria,Empleado,Ocupado,1,2,5,Apartamento,Arrendada,1,1.0,0,1,Red pública,Subsidiado,3,5,1,0,0,0,4,15.0,2835347.0,1,Servicios,2.7,1,1,1365806,1,1,1,45,Bogotá
2024,11,2606,9700,7,Mujer,27.0,Soltero/a,0,Universitaria,Cuenta propia,Ocupado,2,7,1,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,4,4,1,2,0,0,1,29.0,1227919.0,0,Comercio,3.51,1,1,851658,0,1,1,13,Centro
2024,5,7525,9701,7,Hombre,25.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,5,6,2,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,3,2,0,0,0,0,2,21.0,1932626.0,0,Comercio,2.76,1,1,983244,0,5,1,14,Caribe
2021,2,4578,9702,7,Hombre,42.0,Soltero/a,2,Posgrado,Hogar,Ocupado,2,3,2,Apartamento,Ocupada,1,0.0,0,1,Red pública,Contributivo,0,5,0,3,1,1,3,55.0,2677696.0,0,Comercio,4.37,1,0,1310185,1,2,0,23,Antioquia
2024,9,5666,9703,6,Mujer,45.0,Unión libre,0,Secundaria incompleta,Empleado,Ocupado,1,3,5,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Contributivo,1,4,1,0,0,1,7,25.0,792414.0,0,Comercio,1.18,0,0,468749,1,2,0,36,Caribe
2024,4,8208,9704,4,Hombre,24.0,Soltero/a,1,Técnica/Tecnológica,Hogar,Ocupado,3,3,3,Casa,Arrendada,1,0.0,1,1,Red pública,Contributivo,2,3,1,0,0,1,2,42.0,1460936.0,0,Servicios,7.57,1,1,811635,0,3,0,22,Bogotá
2022,9,3845,9705,6,Mujer,40.0,Casado/a,0,Primaria incompleta,Empleado,Ocupado,5,3,5,Apartamento,Familiar,1,1.0,1,1,Red pública,Subsidiado,0,5,1,0,0,0,6,21.0,227251.0,0,Industria,3.85,1,0,196264,0,3,1,28,Caribe
2021,9,3938,9706,5,Mujer,26.0,Casado/a,3,Secundaria completa,Cuenta propia,Ocupado,3,4,6,Casa,Propia,1,0.0,1,1,Red pública,Contributivo,1,5,0,2,0,1,7,59.0,1294816.0,0,Industria,2.2,1,0,747945,0,3,0,57,Bogotá
2020,2,7319,9707,5,Mujer,57.0,Unión libre,0,Universitaria,Hogar,Ocupado,1,4,3,Rural,Arrendada,1,0.0,0,1,Red pública,No afiliado,2,3,0,0,0,1,6,29.0,995940.0,0,Servicios,0.03,0,0,584360,0,2,0,36,Bogotá
2022,9,3427,9708,4,Mujer,22.0,Soltero/a,1,Secundaria incompleta,Empleado,Ocupado,3,2,6,Apartamento,Propia,0,,1,1,Red pública,Contributivo,0,4,0,0,0,0,3,47.0,783761.0,0,Comercio,3.92,1,1,577977,0,5,1,20,Antioquia
2022,9,9356,9709,7,Hombre,65.0,Soltero/a,1,Técnica/Tecnológica,Desempleado,Desempleado,6,2,6,Otro,Propia,1,1.0,1,1,Red pública,Contributivo,1,5,1,0,0,0,4,0.0,0.0,0,Agricultura,2.53,1,1,389986,0,5,1,1,Bogotá
2023,2,9156,9710,5,Mujer,39.0,Soltero/a,0,Universitaria,Cuenta propia,Ocupado,2,3,5,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,0,5,0,3,0,0,4,37.0,3178141.0,0,Comercio,3.59,1,1,1543789,1,5,1,36,Pacífico
2021,11,7907,9711,4,Hombre,52.0,Soltero/a,3,Técnica/Tecnológica,Cuenta propia,Ocupado,5,5,6,Apartamento,Propia,1,1.0,1,1,Red pública,No afiliado,1,2,1,0,1,1,6,47.0,1089611.0,0,Comercio,1.4,1,0,613810,1,1,0,0,Pacífico
2025,6,8732,9712,3,Mujer,20.0,Casado/a,1,Universitaria,Cuenta propia,Ocupado,1,4,3,Rural,Propia,1,1.0,0,1,Red pública,Subsidiado,4,5,0,2,0,0,9,42.0,-52082.0,0,Industria,1.18,1,0,77146,0,3,1,58,Centro
2021,9,6886,9713,6,Hombre,36.0,Casado/a,2,Secundaria completa,Cuenta propia,Ocupado,1,3,1,Rural,Propia,1,1.0,0,1,Red pública,Contributivo,2,5,0,1,1,1,6,37.0,929504.0,1,Comercio,1.53,0,1,441651,0,1,0,38,Bogotá
2021,4,6168,9714,3,Hombre,73.0,Casado/a,1,Secundaria incompleta,Estudiante,Inactivo,1,6,4,Apartamento,Arrendada,1,1.0,0,1,Red pública,Subsidiado,2,5,0,3,0,1,8,0.0,0.0,0,Agricultura,4.14,1,0,144563,1,1,0,56,Caribe
2022,2,4281,9715,5,Otro,31.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,2,4,6,Conjunto cerrado,Propia,1,1.0,1,1,Red pública,Contributivo,2,5,1,0,1,0,1,36.0,1153980.0,0,Agricultura,4.4,1,1,681386,0,1,1,47,Pacífico
2022,7,9810,9716,7,Mujer,46.0,Casado/a,2,Universitaria,Hogar,Ocupado,5,3,4,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,0,2,0,0,1,1,2,53.0,1717210.0,1,Industria,0.0,0,0,930608,0,3,1,13,Bogotá
2021,9,3712,9717,3,Hombre,33.0,Soltero/a,0,Técnica/Tecnológica,Jubilado,Ocupado,4,2,6,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,1,2,1,1,0,0,4,38.0,930604.0,0,Comercio,5.59,1,0,499769,0,2,1,25,Bogotá
2021,6,5954,9718,7,Hombre,32.0,Viudo/a,0,Universitaria,Cuenta propia,Ocupado,2,6,3,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Subsidiado,1,2,0,1,0,1,1,34.0,1613899.0,0,Servicios,0.0,1,1,949975,0,1,1,31,Pacífico
2021,11,4723,9719,5,Mujer,61.0,Viudo/a,4,Universitaria,Cuenta propia,Ocupado,1,6,2,Casa,Propia,1,1.0,1,1,Red pública,Subsidiado,1,2,1,0,0,0,2,45.0,882517.0,0,Servicios,4.05,1,0,634217,0,2,0,25,Bogotá
2024,11,2686,9720,7,Mujer,64.0,Casado/a,1,Ninguno,Desempleado,Desempleado,3,4,4,Casa,Propia,1,1.0,1,1,Generador,Contributivo,1,4,0,0,0,0,7,0.0,0.0,0,Servicios,1.45,1,1,393518,0,2,1,20,Caribe
2024,4,8440,9721,3,Mujer,8.0,Soltero/a,0,Primaria completa,Empleado,Ocupado,1,3,3,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,2,5,1,1,0,1,3,33.0,283618.0,0,Comercio,1.54,1,1,327972,0,5,0,15,Bogotá
2022,1,2606,9722,5,Mujer,,Unión libre,0,Secundaria completa,Cuenta propia,Ocupado,4,4,3,Casa,Ocupada,1,1.0,1,0,Red pública,No afiliado,1,5,0,1,1,1,4,53.0,1080067.0,1,Tecnología,0.0,1,1,677996,0,5,1,29,Bogotá
2024,4,5239,9723,2,Hombre,,Divorciado/a,3,Universitaria,Empleado,Ocupado,5,4,5,Apartamento,Familiar,1,0.0,0,1,Red pública,Contributivo,3,4,1,1,0,0,9,37.0,2823610.0,0,Comercio,1.27,1,0,1488996,1,1,0,71,Caribe
2024,3,9810,9724,6,Hombre,46.0,Soltero/a,2,Secundaria completa,Cuenta propia,Ocupado,3,5,5,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,0,5,1,1,0,1,5,39.0,899620.0,0,Comercio,3.7,1,0,557099,0,5,0,40,Centro
2020,7,6103,9725,1,Mujer,,Casado/a,0,Universitaria,Estudiante,Inactivo,2,7,5,Casa,Familiar,1,1.0,0,1,Red pública,Contributivo,1,1,1,1,0,0,1,0.0,0.0,0,Servicios,1.14,1,0,254640,0,1,1,20,Bogotá
2025,11,9545,9726,6,Mujer,27.0,Soltero/a,1,Secundaria completa,Cuenta propia,Ocupado,2,6,7,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,1,2,1,1,1,1,2,26.0,871810.0,0,Gobierno,4.14,1,0,565783,0,3,1,40,Pacífico
2024,11,1280,9727,3,Mujer,31.0,Soltero/a,1,Secundaria completa,Estudiante,Inactivo,2,3,2,Otro,Arrendada,1,1.0,0,1,Red pública,Contributivo,3,2,0,0,0,1,3,0.0,0.0,0,Servicios,2.98,1,0,199669,1,2,1,33,Bogotá
2021,10,5932,9728,4,Hombre,43.0,Soltero/a,1,Secundaria completa,Empleado,Ocupado,6,4,4,Apartamento,Propia,1,0.0,1,1,Red pública,No afiliado,5,3,1,2,0,0,4,26.0,998810.0,0,Servicios,2.7,1,1,462113,0,3,0,34,Antioquia
2021,5,4550,9729,1,Mujer,35.0,Casado/a,0,Secundaria completa,Desempleado,Desempleado,5,3,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,1,3,0,1,0,0,10,0.0,0.0,0,Comercio,1.49,1,0,472563,0,3,0,36,Oriente
2020,12,2959,9730,7,Mujer,56.0,Soltero/a,0,Secundaria completa,Jubilado,Ocupado,3,2,6,Casa,Propia,0,1.0,1,1,Red pública,Subsidiado,6,5,1,0,0,1,3,26.0,681971.0,0,Servicios,4.08,1,0,391582,0,2,0,47,Bogotá
2020,3,1389,9731,7,Mujer,28.0,Soltero/a,1,Secundaria completa,Empleado,Ocupado,4,5,5,Apartamento,Propia,1,1.0,1,0,Red pública,Contributivo,1,1,0,1,0,0,3,41.0,1051145.0,0,Servicios,1.44,0,1,614879,0,2,1,46,Centro
2024,2,6183,9732,5,Mujer,49.0,Soltero/a,1,Secundaria incompleta,Cuenta propia,Ocupado,1,4,2,Apartamento,Arrendada,1,1.0,0,1,Red pública,Contributivo,2,1,0,1,0,1,5,57.0,769632.0,1,Servicios,5.16,1,0,523737,0,5,1,12,Antioquia
2022,2,4867,9733,7,Hombre,36.0,Soltero/a,0,Secundaria completa,Jubilado,Ocupado,2,2,1,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,1,0,0,1,1,3,46.0,1115512.0,0,Comercio,3.11,0,1,638582,0,3,1,26,Caribe
2024,5,5360,9734,1,Hombre,58.0,Casado/a,3,Secundaria completa,Hogar,Ocupado,3,3,5,Apartamento,Familiar,1,1.0,0,1,Red pública,Contributivo,4,2,1,5,0,1,10,40.0,1173138.0,1,Tecnología,3.64,1,0,672046,0,5,0,17,Antioquia
2024,8,3053,9735,7,Mujer,46.0,Casado/a,1,Ninguno,Estudiante,Inactivo,1,4,5,Conjunto cerrado,Familiar,1,0.0,0,1,Red pública,No afiliado,4,5,1,3,0,0,3,0.0,0.0,0,Servicios,0.98,0,1,237365,1,5,1,4,Bogotá
2023,8,6008,9736,4,Hombre,16.0,Soltero/a,2,Secundaria completa,Desempleado,Desempleado,1,6,6,Apartamento,Arrendada,1,1.0,1,1,Red pública,No afiliado,4,4,0,3,1,0,3,0.0,0.0,1,Tecnología,1.28,1,0,328614,0,3,0,20,Pacífico
2024,12,9359,9737,4,Hombre,23.0,Soltero/a,2,Primaria incompleta,Empleado,Ocupado,1,4,6,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,3,1,1,2,0,1,6,58.0,397907.0,1,Tecnología,3.17,1,0,238678,1,1,0,72,Centro
2020,5,7316,9738,6,Hombre,23.0,Casado/a,5,Secundaria completa,Hogar,Ocupado,1,5,2,Apartamento,Arrendada,0,,0,1,Red pública,Subsidiado,2,4,1,2,0,0,5,36.0,621621.0,0,Industria,1.55,1,0,475316,0,4,0,41,Bogotá
2021,2,3166,9739,7,Mujer,36.0,Unión libre,1,Secundaria completa,Empleado,Ocupado,4,2,4,Casa,Ocupada,1,0.0,1,1,Red pública,Subsidiado,3,1,1,1,0,1,5,53.0,1317213.0,1,Servicios,2.2,1,1,790287,0,5,1,51,Pacífico
2023,4,9106,9740,7,Hombre,34.0,Casado/a,1,,Cuenta propia,Ocupado,4,2,7,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,1,4,1,0,0,1,9,32.0,1786235.0,0,Servicios,0.55,1,0,952932,0,4,0,29,Caribe
2020,7,7272,9741,5,Hombre,42.0,Soltero/a,2,,Empleado,Ocupado,4,4,5,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,1,5,0,2,0,1,10,47.0,2079698.0,0,Comercio,4.01,1,0,1225222,0,4,1,15,Antioquia
2020,6,1186,9742,6,Hombre,64.0,Casado/a,3,Técnica/Tecnológica,Hogar,Ocupado,6,2,7,Casa,Propia,1,0.0,0,0,Red pública,No afiliado,0,3,0,0,0,1,1,44.0,2064283.0,0,Gobierno,0.0,1,1,1033018,0,5,1,38,Bogotá
2025,10,6182,9743,3,Hombre,50.0,Soltero/a,0,Universitaria,Desempleado,Desempleado,5,8,2,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,1,1,0,3,0,0,3,0.0,0.0,1,Servicios,3.16,1,1,381365,0,1,0,9,Bogotá
2024,7,3645,9744,3,Mujer,37.0,Soltero/a,0,Secundaria incompleta,Jubilado,Ocupado,3,4,3,Casa,Propia,0,1.0,1,1,Red pública,Subsidiado,3,4,0,0,0,1,4,52.0,731026.0,0,Agricultura,0.0,1,0,423166,1,3,1,42,Oriente
2021,5,2216,9745,2,Mujer,29.0,Casado/a,2,Secundaria completa,Cuenta propia,Ocupado,3,3,4,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,2,1,0,1,0,1,2,44.0,1024485.0,0,Servicios,0.0,1,1,713885,0,2,0,63,Oriente
2024,2,5627,9746,6,Mujer,57.0,Soltero/a,1,Secundaria incompleta,Desempleado,Desempleado,2,4,1,Casa,Arrendada,1,0.0,1,1,Red pública,Subsidiado,2,5,0,1,0,0,5,0.0,0.0,0,Tecnología,5.28,1,0,213920,0,5,1,48,Caribe
2024,8,2205,9747,4,Hombre,51.0,Unión libre,0,Primaria completa,Desempleado,Desempleado,2,6,2,Conjunto cerrado,Arrendada,1,1.0,1,0,Red pública,Contributivo,4,3,1,0,0,0,3,0.0,0.0,0,Comercio,0.0,1,0,337334,1,2,0,22,Antioquia
2021,12,7703,9748,2,Mujer,72.0,Divorciado/a,1,Técnica/Tecnológica,Jubilado,Ocupado,4,3,3,Casa,Propia,1,0.0,0,1,Red pública,Subsidiado,3,1,0,3,0,1,3,42.0,1723666.0,0,Comercio,0.55,1,1,1036164,0,3,1,30,Bogotá
2020,2,1227,9749,4,Mujer,54.0,Soltero/a,2,Técnica/Tecnológica,Empleado,Ocupado,3,3,2,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,5,2,0,1,0,1,8,40.0,504885.0,0,Servicios,0.84,1,1,304203,0,2,1,23,Centro
2025,12,3613,9750,2,Hombre,38.0,Unión libre,1,Secundaria completa,Cuenta propia,Ocupado,1,9,2,Otro,Propia,0,1.0,0,1,Red pública,Contributivo,4,1,0,1,0,1,2,34.0,1301400.0,0,Gobierno,0.0,1,0,547003,0,2,0,52,Caribe
2022,8,3136,9751,6,Hombre,56.0,Soltero/a,0,Primaria completa,Estudiante,Inactivo,4,3,3,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,1,2,0,1,0,1,8,0.0,0.0,0,Servicios,3.44,0,0,436924,0,3,1,17,Centro
2020,7,8311,9752,3,Mujer,71.0,Casado/a,0,Secundaria completa,Hogar,Ocupado,2,2,6,Apartamento,Arrendada,1,1.0,0,1,Red pública,Subsidiado,2,1,0,0,0,1,5,54.0,1104328.0,0,Agricultura,2.01,1,0,621203,1,2,1,39,Antioquia
2022,3,7958,9753,4,Mujer,31.0,Casado/a,1,Secundaria completa,Desempleado,Desempleado,3,3,3,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,1,3,0,0,0,0,7,0.0,0.0,0,Comercio,0.0,0,0,192338,0,5,0,40,Bogotá
2024,4,1249,9754,6,Hombre,27.0,Casado/a,0,Secundaria completa,Patrón,Ocupado,5,2,3,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,3,3,1,2,0,1,8,40.0,699662.0,0,Agricultura,2.4,1,0,471220,0,5,0,49,Pacífico
2021,7,3272,9755,6,Hombre,22.0,Soltero/a,0,Secundaria completa,Cuenta propia,Ocupado,1,4,2,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,2,1,0,2,1,0,7,31.0,,0,Comercio,0.99,1,1,742043,1,4,1,40,Oriente
2021,4,7038,9756,3,Hombre,38.0,Unión libre,2,Primaria completa,Empleado,Ocupado,2,3,8,Casa,Propia,0,0.0,0,1,Red pública,Contributivo,2,1,1,1,0,1,1,43.0,578960.0,0,Servicios,1.71,1,0,355228,0,1,0,26,Bogotá
2021,9,4018,9757,1,Mujer,31.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,1,5,5,Casa,Familiar,1,0.0,1,1,Red pública,Contributivo,4,3,0,1,0,1,8,,1169637.0,0,Servicios,2.28,0,0,589340,0,4,0,26,Centro
2025,7,3215,9758,3,Mujer,39.0,Casado/a,1,Secundaria completa,Hogar,Ocupado,3,5,4,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,0,2,1,3,1,1,10,48.0,551066.0,1,Servicios,1.84,1,1,537384,0,1,1,34,Antioquia
2021,1,3157,9759,4,Mujer,36.0,Casado/a,3,Secundaria incompleta,Empleado,Ocupado,4,9,5,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,3,4,1,1,0,0,7,43.0,1262495.0,0,Comercio,2.79,1,1,840306,1,5,1,39,Antioquia
2023,1,2796,9760,1,Mujer,49.0,Viudo/a,0,Técnica/Tecnológica,Desempleado,Desempleado,1,2,7,Casa,Propia,1,1.0,0,1,Red pública,No afiliado,0,2,0,1,0,1,2,0.0,0.0,0,Tecnología,0.0,1,1,144995,0,1,0,35,Bogotá
2025,4,4244,9761,2,Mujer,56.0,Casado/a,1,Técnica/Tecnológica,Estudiante,Inactivo,4,4,6,Apartamento,Propia,1,0.0,1,1,Red pública,Subsidiado,0,1,1,0,1,1,5,0.0,0.0,1,Servicios,6.14,1,1,184916,0,3,1,43,Caribe
2020,9,9046,9762,5,Hombre,46.0,Casado/a,2,Posgrado,Estudiante,Inactivo,3,3,6,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,2,3,0,0,1,0,4,0.0,0.0,1,Servicios,0.86,0,0,279808,0,1,1,44,Antioquia
2025,4,1296,9763,4,Hombre,44.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,5,3,5,Casa,Arrendada,0,1.0,1,1,Red pública,Contributivo,2,5,0,3,1,0,7,47.0,1651718.0,0,Comercio,2.66,1,0,833298,0,1,1,24,Antioquia
2025,5,2927,9764,7,Hombre,43.0,Casado/a,1,Secundaria incompleta,Jubilado,Ocupado,3,5,5,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,3,5,1,0,0,0,10,44.0,702100.0,0,Comercio,2.58,0,0,505515,1,5,1,40,Bogotá
2025,1,3256,9765,5,Mujer,25.0,Casado/a,3,Secundaria completa,Cuenta propia,Ocupado,2,7,4,Conjunto cerrado,Arrendada,1,1.0,0,1,Red pública,Contributivo,1,3,1,0,1,1,2,34.0,797479.0,0,Servicios,2.29,1,0,685106,1,1,1,63,Caribe
2021,2,8421,9766,5,Mujer,51.0,Casado/a,1,Técnica/Tecnológica,Empleado,Ocupado,4,4,3,Otro,Propia,1,1.0,1,1,Red pública,Subsidiado,1,2,0,1,0,1,9,61.0,2103082.0,0,Comercio,4.97,0,0,1080624,1,3,1,42,Antioquia
2023,11,6201,9767,1,Mujer,44.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,2,4,4,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,3,3,1,3,0,0,10,26.0,578244.0,0,Industria,0.45,1,0,604787,0,4,0,44,Antioquia
2024,4,2457,9768,2,Hombre,1.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,2,3,2,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,1,3,1,0,0,1,3,40.0,1279022.0,0,Comercio,2.52,1,0,712041,0,1,0,29,Bogotá
2025,12,4546,9769,3,Mujer,46.0,Soltero/a,2,Universitaria,Desempleado,Desempleado,3,1,5,Conjunto cerrado,Arrendada,1,1.0,1,1,Red pública,Contributivo,0,5,0,1,0,0,3,0.0,0.0,0,Industria,3.02,1,1,370409,0,2,0,27,Pacífico
2021,4,8361,9770,1,Mujer,38.0,Casado/a,2,Técnica/Tecnológica,Desempleado,Desempleado,1,6,2,Otro,Propia,1,1.0,0,1,Red pública,Contributivo,0,5,0,0,0,0,8,0.0,0.0,0,Industria,3.41,1,0,199915,0,5,1,39,Centro
2024,11,4664,9771,2,Mujer,49.0,Unión libre,0,Primaria completa,Cuenta propia,Ocupado,2,2,3,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,1,5,1,1,0,0,10,26.0,761365.0,0,Servicios,0.0,1,1,547194,0,3,1,13,Pacífico
2022,10,8654,9772,7,Hombre,50.0,Casado/a,2,Secundaria completa,Empleado,Ocupado,4,4,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,3,4,0,1,0,0,9,46.0,728757.0,0,Servicios,5.88,1,0,418472,1,5,1,3,Antioquia
2021,6,1095,9773,7,Hombre,62.0,Casado/a,0,Posgrado,Hogar,Ocupado,4,1,3,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,2,1,0,1,0,1,1,22.0,3833368.0,0,Comercio,1.14,1,0,1932248,0,5,1,44,Bogotá
2022,6,4932,9774,3,Hombre,28.0,Unión libre,0,Secundaria completa,Cuenta propia,Ocupado,3,6,6,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,6,3,0,0,0,1,5,29.0,1157382.0,0,Servicios,4.37,1,0,872233,0,5,1,29,Pacífico
2024,8,7912,9775,3,Mujer,14.0,Casado/a,0,Universitaria,Empleado,Ocupado,4,6,3,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,3,2,0,3,1,1,6,27.0,2813601.0,0,Comercio,0.23,1,1,1295040,1,2,0,9,Caribe
2022,12,7140,9776,2,Mujer,64.0,Soltero/a,0,Primaria completa,Empleado,Ocupado,2,4,2,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,2,1,0,0,0,0,7,27.0,748562.0,0,Agricultura,0.0,1,0,581405,1,2,1,18,Bogotá
2023,9,2739,9777,3,Hombre,57.0,Casado/a,2,Posgrado,Desempleado,Desempleado,1,4,4,Apartamento,Arrendada,1,0.0,1,1,Red pública,Subsidiado,1,2,0,0,0,1,4,0.0,0.0,1,Servicios,0.0,1,0,290550,1,1,1,40,Centro
